FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
f75ea0f210a8f605,http://94.237.57.211:40271/stats/f75ea0f210a8f605_index.html/stats.txt,,43,404,52,4,3,text/html,75.752417ms,,40ad12b
25cf08f5e9e25e53,http://94.237.57.211:40271/stats/25cf08f5e9e25e53_index.html/stats.txt,,49,404,52,4,3,text/html,76.427423ms,,40ad131
894e5759d351adac,http://94.237.57.211:40271/stats/894e5759d351adac_index.html/stats.txt,,54,404,52,4,3,text/html,75.031307ms,,40ad136
9950a3e314d3d934,http://94.237.57.211:40271/stats/9950a3e314d3d934_index.html/stats.txt,,42,404,52,4,3,text/html,79.424489ms,,40ad12a
8c0c66f17cc07cbb,http://94.237.57.211:40271/stats/8c0c66f17cc07cbb_index.html/stats.txt,,56,404,52,4,3,text/html,75.637001ms,,40ad138
cd1668baac7aa6f2,http://94.237.57.211:40271/stats/cd1668baac7aa6f2_index.html/stats.txt,,66,404,52,4,3,text/html,75.29376ms,,40ad142
3e05f1ecd96733b7,http://94.237.57.211:40271/stats/3e05f1ecd96733b7_index.html/stats.txt,,41,404,52,4,3,text/html,80.896205ms,,40ad129
d9a8877565705a8a,http://94.237.57.211:40271/stats/d9a8877565705a8a_index.html/stats.txt,,52,404,52,4,3,text/html,77.196009ms,,40ad134
22569ad418d1fee4,http://94.237.57.211:40271/stats/22569ad418d1fee4_index.html/stats.txt,,71,404,52,4,3,text/html,75.339113ms,,40ad147
22fce466da610b63,http://94.237.57.211:40271/stats/22fce466da610b63_index.html/stats.txt,,57,404,52,4,3,text/html,77.143097ms,,40ad139
cb08cf61c9c3805e,http://94.237.57.211:40271/stats/cb08cf61c9c3805e_index.html/stats.txt,,68,404,52,4,3,text/html,76.49395ms,,40ad144
9401beb4bc4478fa,http://94.237.57.211:40271/stats/9401beb4bc4478fa_index.html/stats.txt,,44,404,52,4,3,text/html,81.193139ms,,40ad12c
4969e623d01ada69,http://94.237.57.211:40271/stats/4969e623d01ada69_index.html/stats.txt,,45,404,52,4,3,text/html,81.944188ms,,40ad12d
7709d1a596c1f41f,http://94.237.57.211:40271/stats/7709d1a596c1f41f_index.html/stats.txt,,64,404,52,4,3,text/html,77.539967ms,,40ad140
84533a94fb319990,http://94.237.57.211:40271/stats/84533a94fb319990_index.html/stats.txt,,47,404,52,4,3,text/html,81.63102ms,,40ad12f
6a7e4c7e5125b348,http://94.237.57.211:40271/stats/6a7e4c7e5125b348_index.html/stats.txt,,46,404,52,4,3,text/html,81.728929ms,,40ad12e
d835e8d466826498,http://94.237.57.211:40271/stats/d835e8d466826498_index.html/stats.txt,,51,404,52,4,3,text/html,79.561397ms,,40ad133
3f62802944de7ca5,http://94.237.57.211:40271/stats/3f62802944de7ca5_index.html/stats.txt,,53,404,52,4,3,text/html,79.913186ms,,40ad135
60aad2b2d085fa54,http://94.237.57.211:40271/stats/60aad2b2d085fa54_index.html/stats.txt,,50,404,52,4,3,text/html,80.32886ms,,40ad132
af62bc83b4692f3a,http://94.237.57.211:40271/stats/af62bc83b4692f3a_index.html/stats.txt,,58,404,52,4,3,text/html,80.049089ms,,40ad13a
325744ee9bbce9e5,http://94.237.57.211:40271/stats/325744ee9bbce9e5_index.html/stats.txt,,48,404,52,4,3,text/html,83.276094ms,,40ad130
edd2d3994c798b00,http://94.237.57.211:40271/stats/edd2d3994c798b00_index.html/stats.txt,,70,404,52,4,3,text/html,80.329447ms,,40ad146
6e0328da4cd76a19,http://94.237.57.211:40271/stats/6e0328da4cd76a19_index.html/stats.txt,,69,404,52,4,3,text/html,80.81905ms,,40ad145
869580ec17e485f1,http://94.237.57.211:40271/stats/869580ec17e485f1_index.html/stats.txt,,55,404,52,4,3,text/html,81.611797ms,,40ad137
b86d11342d8def4f,http://94.237.57.211:40271/stats/b86d11342d8def4f_index.html/stats.txt,,60,404,52,4,3,text/html,81.31972ms,,40ad13c
95aa82ca6c49ae90,http://94.237.57.211:40271/stats/95aa82ca6c49ae90_index.html/stats.txt,,65,404,52,4,3,text/html,81.296075ms,,40ad141
453902d8e50af89d,http://94.237.57.211:40271/stats/453902d8e50af89d_index.html/stats.txt,,63,404,52,4,3,text/html,81.59502ms,,40ad13f
c92ad91501432fee,http://94.237.57.211:40271/stats/c92ad91501432fee_index.html/stats.txt,,73,404,52,4,3,text/html,80.326847ms,,40ad149
89d4b66335c1c7e4,http://94.237.57.211:40271/stats/89d4b66335c1c7e4_index.html/stats.txt,,61,404,52,4,3,text/html,82.09877ms,,40ad13d
d9cd45a391c601ff,http://94.237.57.211:40271/stats/d9cd45a391c601ff_index.html/stats.txt,,72,404,52,4,3,text/html,79.765182ms,,40ad148
69fc7281cd7165a6,http://94.237.57.211:40271/stats/69fc7281cd7165a6_index.html/stats.txt,,75,404,52,4,3,text/html,80.40333ms,,40ad14b
b4a8ca99b2c2372a,http://94.237.57.211:40271/stats/b4a8ca99b2c2372a_index.html/stats.txt,,67,404,52,4,3,text/html,82.603002ms,,40ad143
150287617c13629e,http://94.237.57.211:40271/stats/150287617c13629e_index.html/stats.txt,,74,404,52,4,3,text/html,80.250988ms,,40ad14a
ffaf271693ac071f,http://94.237.57.211:40271/stats/ffaf271693ac071f_index.html/stats.txt,,59,404,52,4,3,text/html,82.979706ms,,40ad13b
248367d8ed9612ec,http://94.237.57.211:40271/stats/248367d8ed9612ec_index.html/stats.txt,,62,404,52,4,3,text/html,82.966376ms,,40ad13e
3eab49cf714bce3a,http://94.237.57.211:40271/stats/3eab49cf714bce3a_index.html/stats.txt,,76,404,52,4,3,text/html,81.305725ms,,40ad14c
f97c8c6ac75ba43c,http://94.237.57.211:40271/stats/f97c8c6ac75ba43c_index.html/stats.txt,,80,404,52,4,3,text/html,80.245162ms,,40ad150
81eb61fdfec39b67,http://94.237.57.211:40271/stats/81eb61fdfec39b67_index.html/stats.txt,,78,404,52,4,3,text/html,80.659906ms,,40ad14e
75a74f76ea7e64ff,http://94.237.57.211:40271/stats/75a74f76ea7e64ff_index.html/stats.txt,,77,404,52,4,3,text/html,81.422604ms,,40ad14d
bf0de98c7e4e32bd,http://94.237.57.211:40271/stats/bf0de98c7e4e32bd_index.html/stats.txt,,79,404,52,4,3,text/html,80.948509ms,,40ad14f
56891a2b211b0107,http://94.237.57.211:40271/stats/56891a2b211b0107_index.html/stats.txt,,89,404,52,4,3,text/html,75.257488ms,,40ad159
0a6103d1bca70dbe,http://94.237.57.211:40271/stats/0a6103d1bca70dbe_index.html/stats.txt,,84,404,52,4,3,text/html,76.76918ms,,40ad154
02f4b2ed7216ecf3,http://94.237.57.211:40271/stats/02f4b2ed7216ecf3_index.html/stats.txt,,81,404,52,4,3,text/html,80.854714ms,,40ad151
61d555d16c33ddc2,http://94.237.57.211:40271/stats/61d555d16c33ddc2_index.html/stats.txt,,92,404,52,4,3,text/html,76.909595ms,,40ad15c
e5f2d6f67d3ec516,http://94.237.57.211:40271/stats/e5f2d6f67d3ec516_index.html/stats.txt,,86,404,52,4,3,text/html,77.931031ms,,40ad156
99505b179f8ed498,http://94.237.57.211:40271/stats/99505b179f8ed498_index.html/stats.txt,,83,404,52,4,3,text/html,80.039676ms,,40ad153
014df000108b67cf,http://94.237.57.211:40271/stats/014df000108b67cf_index.html/stats.txt,,82,404,52,4,3,text/html,80.73713ms,,40ad152
1c531aeeeb66244c,http://94.237.57.211:40271/stats/1c531aeeeb66244c_index.html/stats.txt,,95,404,52,4,3,text/html,77.393885ms,,40ad15f
8e212e2daf02c6b9,http://94.237.57.211:40271/stats/8e212e2daf02c6b9_index.html/stats.txt,,87,404,52,4,3,text/html,79.981242ms,,40ad157
9bbfab0ed59801d6,http://94.237.57.211:40271/stats/9bbfab0ed59801d6_index.html/stats.txt,,85,404,52,4,3,text/html,81.421889ms,,40ad155
c7e2abdda44d8188,http://94.237.57.211:40271/stats/c7e2abdda44d8188_index.html/stats.txt,,94,404,52,4,3,text/html,79.514534ms,,40ad15e
63c98a1f7097de0c,http://94.237.57.211:40271/stats/63c98a1f7097de0c_index.html/stats.txt,,88,404,52,4,3,text/html,81.374052ms,,40ad158
bcf7edde13efe520,http://94.237.57.211:40271/stats/bcf7edde13efe520_index.html/stats.txt,,93,404,52,4,3,text/html,80.242943ms,,40ad15d
f3584606472b260e,http://94.237.57.211:40271/stats/f3584606472b260e_index.html/stats.txt,,97,404,52,4,3,text/html,79.388605ms,,40ad161
0dd2ebb21f6c3a3b,http://94.237.57.211:40271/stats/0dd2ebb21f6c3a3b_index.html/stats.txt,,98,404,52,4,3,text/html,79.401777ms,,40ad162
e3cfd292d2984b35,http://94.237.57.211:40271/stats/e3cfd292d2984b35_index.html/stats.txt,,91,404,52,4,3,text/html,80.807377ms,,40ad15b
3b791ea8acfb6a68,http://94.237.57.211:40271/stats/3b791ea8acfb6a68_index.html/stats.txt,,96,404,52,4,3,text/html,80.384917ms,,40ad160
c0542aabba4ef8f6,http://94.237.57.211:40271/stats/c0542aabba4ef8f6_index.html/stats.txt,,99,404,52,4,3,text/html,79.597084ms,,40ad163
ffca4db5a88a075e,http://94.237.57.211:40271/stats/ffca4db5a88a075e_index.html/stats.txt,,118,404,52,4,3,text/html,74.647272ms,,40ad176
5bbc02dbb5de3d52,http://94.237.57.211:40271/stats/5bbc02dbb5de3d52_index.html/stats.txt,,114,404,52,4,3,text/html,76.944518ms,,40ad172
