FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
33e20bcd05bda7e0,http://94.237.57.211:40271/stats/33e20bcd05bda7e0_index.html/stats.txt,,784,404,52,4,3,text/html,76.002637ms,,85ed4310
e5e582ca46260a53,http://94.237.57.211:40271/stats/e5e582ca46260a53_index.html/stats.txt,,775,404,52,4,3,text/html,81.016892ms,,85ed4307
801dcd187249bd57,http://94.237.57.211:40271/stats/801dcd187249bd57_index.html/stats.txt,,778,404,52,4,3,text/html,80.79915ms,,85ed430a
800001eb98557ba4,http://94.237.57.211:40271/stats/800001eb98557ba4_index.html/stats.txt,,774,404,52,4,3,text/html,82.458288ms,,85ed4306
42f31e485b3ecde1,http://94.237.57.211:40271/stats/42f31e485b3ecde1_index.html/stats.txt,,785,404,52,4,3,text/html,75.750081ms,,85ed4311
85ed9ef8365b4f65,http://94.237.57.211:40271/stats/85ed9ef8365b4f65_index.html/stats.txt,,782,404,52,4,3,text/html,79.289304ms,,85ed430e
9a71d9ff9ca1c112,http://94.237.57.211:40271/stats/9a71d9ff9ca1c112_index.html/stats.txt,,783,404,52,4,3,text/html,78.98139ms,,85ed430f
759221f99a23b2da,http://94.237.57.211:40271/stats/759221f99a23b2da_index.html/stats.txt,,780,404,52,4,3,text/html,81.089136ms,,85ed430c
0353420910e9e952,http://94.237.57.211:40271/stats/0353420910e9e952_index.html/stats.txt,,788,404,52,4,3,text/html,75.414297ms,,85ed4314
db854c3d05682085,http://94.237.57.211:40271/stats/db854c3d05682085_index.html/stats.txt,,781,404,52,4,3,text/html,81.299442ms,,85ed430d
2b6bd962c628c760,http://94.237.57.211:40271/stats/2b6bd962c628c760_index.html/stats.txt,,786,404,52,4,3,text/html,78.872976ms,,85ed4312
d3f2d39a1b9afab4,http://94.237.57.211:40271/stats/d3f2d39a1b9afab4_index.html/stats.txt,,790,404,52,4,3,text/html,76.52713ms,,85ed4316
99a05f3641214874,http://94.237.57.211:40271/stats/99a05f3641214874_index.html/stats.txt,,787,404,52,4,3,text/html,82.362061ms,,85ed4313
dd079a3845681971,http://94.237.57.211:40271/stats/dd079a3845681971_index.html/stats.txt,,789,404,52,4,3,text/html,80.881504ms,,85ed4315
3d0258589c520dd6,http://94.237.57.211:40271/stats/3d0258589c520dd6_index.html/stats.txt,,794,404,52,4,3,text/html,76.810576ms,,85ed431a
752d45919e2d8a17,http://94.237.57.211:40271/stats/752d45919e2d8a17_index.html/stats.txt,,796,404,52,4,3,text/html,77.947547ms,,85ed431c
3a5aea7c7b32f07e,http://94.237.57.211:40271/stats/3a5aea7c7b32f07e_index.html/stats.txt,,791,404,52,4,3,text/html,78.970831ms,,85ed4317
acf752272a43a6af,http://94.237.57.211:40271/stats/acf752272a43a6af_index.html/stats.txt,,795,404,52,4,3,text/html,79.310214ms,,85ed431b
06b09da202aa78af,http://94.237.57.211:40271/stats/06b09da202aa78af_index.html/stats.txt,,798,404,52,4,3,text/html,76.259064ms,,85ed431e
853287951c71e8f9,http://94.237.57.211:40271/stats/853287951c71e8f9_index.html/stats.txt,,792,404,52,4,3,text/html,81.299795ms,,85ed4318
788231beea4b2fbe,http://94.237.57.211:40271/stats/788231beea4b2fbe_index.html/stats.txt,,793,404,52,4,3,text/html,82.947648ms,,85ed4319
